tx	gene_id	MCIC_FC_2024_111	MCIC_FD_2024_105	MCIC_FD_2024_204	MCIC_MD_2024_109	MCIC_MD_2024_113	MCIC_MD_2024_116
gnl|WGS:JAKSZP|L0F63_003947-T1_mrna	L0F63_003947	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003948-T1_mrna	L0F63_003948	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003949-T1_mrna	L0F63_003949	4.871784	1.516221	4.073041	3.564624	6.281832	4.392897
unassigned_transcript_87	L0F63_003963	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_003991-T1_mrna	L0F63_003991	23.942856	156.427163	14.245814	104.042272	22.23141	21.322236
gnl|WGS:JAKSZP|L0F63_004002-T1_mrna	L0F63_004002	5.247003	11.763431	5.496144	11.21265	10.875887	6.415804
gnl|WGS:JAKSZP|L0F63_004023-T1_mrna	L0F63_004023	0	0	0	0	0	0
unassigned_transcript_88	L0F63_004047	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004048-T1_mrna	L0F63_004048	86.76256	117.83106	7.626544	127.112917	41.502271	33.266343
gnl|WGS:JAKSZP|L0F63_004055-T1_mrna	L0F63_004055	2.790029	9.719791	61.128181	9.011854	44.840136	18.075829
gnl|WGS:JAKSZP|L0F63_004061-T1_mrna	L0F63_004061	94.449413	416.22656	34.623533	272.003302	58.546882	49.13795
unassigned_transcript_89	L0F63_004071	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004087-T1_mrna	L0F63_004087	65.045068	152.274406	26.242624	101.29901	40.609893	48.553569
gnl|WGS:JAKSZP|L0F63_004092-T1_mrna	L0F63_004092	7.755739	12.478973	0	15.600089	1.740447	2.060237
gnl|WGS:JAKSZP|L0F63_004098-T1_mrna	L0F63_004098	132.732158	294.890383	234.925412	187.234588	145.199823	91.87958
unassigned_transcript_90	L0F63_004108	0	0	0	0	0	0
unassigned_transcript_91	L0F63_004123	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004134-T1_mrna	L0F63_004134	67.338049	67.3987	47.004063	61.165228	74.262275	54.415407
gnl|WGS:JAKSZP|L0F63_004143-T1_mrna	L0F63_004143	3.599547	24.319057	0.575929	26.348778	2.966432	1.399018
unassigned_transcript_92	L0F63_004144	0	0	0	0	0	0
unassigned_transcript_93	L0F63_004175	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004176-T1_mrna	L0F63_004176	165.581488	85.521909	151.712508	54.70435	257.123616	130.814185
gnl|WGS:JAKSZP|L0F63_004186-T1_mrna	L0F63_004186	2.918966	0.801978	2.137255	0.47916	2.577536	2.807883
gnl|WGS:JAKSZP|L0F63_004187-T1_mrna	L0F63_004187	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004188-T1_mrna	L0F63_004188	1.23295	0	0	0	0	0
unassigned_transcript_94	L0F63_004234	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004252-T1_mrna	L0F63_004252	23.188735	34.047228	5.0678	31.498492	10.546197	15.906086
unassigned_transcript_95	L0F63_004257	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004258-T1_mrna	L0F63_004258	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004298-T1_mrna	L0F63_004298	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004299-T1_mrna	L0F63_004299	0	0	0	0	0	0
unassigned_transcript_96	L0F63_004318	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004355-T1_mrna	L0F63_004355	15.306984	27.912152	18.742473	33.597722	8.184772	11.731004
unassigned_transcript_97	L0F63_004370	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004371-T1_mrna	L0F63_004371	69.807875	222.08743	33.605654	159.346655	43.893887	41.90623
unassigned_transcript_98	L0F63_004394	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004395-T1_mrna	L0F63_004395	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004396-T1_mrna	L0F63_004396	0	0	0	0	0	0.64382
gnl|WGS:JAKSZP|L0F63_004410-T1_mrna	L0F63_004410	0.410753	0	0	0.157415	0	0
unassigned_transcript_99	L0F63_004422	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004429-T1_mrna	L0F63_004429	0	0.168876	0	0.151353	0.174438	0.102304
gnl|WGS:JAKSZP|L0F63_004452-T1_mrna	L0F63_004452	0	2.618824	0	1.873423	0	0
gnl|WGS:JAKSZP|L0F63_004453-T1_mrna	L0F63_004453	77.853589	272.992589	59.996211	211.367528	53.434065	85.793969
gnl|WGS:JAKSZP|L0F63_004460-T1_mrna	L0F63_004460	31.004551	219.67648	7.878007	103.03352	17.125069	25.011521
gnl|WGS:JAKSZP|L0F63_004482-T1_mrna	L0F63_004482	620.212998	106.95712	492.042651	101.934184	1020.905842	500.126281
unassigned_transcript_100	L0F63_004514	0	0	0	0	0	0
unassigned_transcript_101	L0F63_004515	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004527-T1_mrna	L0F63_004527	45.55121	77.47359	17.361753	61.290643	47.817952	39.272743
gnl|WGS:JAKSZP|L0F63_004528-T1_mrna	L0F63_004528	58.324814	97.896511	15.4904	83.570615	59.590135	62.076079
unassigned_transcript_102	L0F63_004539	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004561-T1_mrna	L0F63_004561	203.935774	133.6959	472.107616	142.895396	290.108633	319.317565
unassigned_transcript_103	L0F63_004568	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004585-T1_mrna	L0F63_004585	57.385908	116.927954	58.158204	122.938027	102.007373	45.320653
gnl|WGS:JAKSZP|L0F63_004597-T1_mrna	L0F63_004597	618.352263	1259.236437	782.115332	1503.978836	288.524953	567.558269
unassigned_transcript_104	L0F63_004612	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004613-T1_mrna	L0F63_004613	116.541197	271.851093	104.814501	339.011889	84.975127	99.196355
gnl|WGS:JAKSZP|L0F63_004619-T1_mrna	L0F63_004619	58.110887	80.337446	30.878941	67.743434	59.258077	53.232767
unassigned_transcript_105	L0F63_004646	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004657-T1_mrna	L0F63_004657	839.372788	662.580947	2058.379894	433.03235	1236.729701	1691.600221
unassigned_transcript_106	L0F63_004672	0	0	0	0	0	0
unassigned_transcript_107	L0F63_004702	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004715-T1_mrna	L0F63_004715	53.564272	78.005797	38.464688	74.322779	50.544517	50.652603
gnl|WGS:JAKSZP|L0F63_004740-T1_mrna	L0F63_004740	77.65713	151.242528	82.515619	145.362004	152.099252	92.683966
gnl|WGS:JAKSZP|L0F63_004752-T1_mrna	L0F63_004752	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004753-T1_mrna	L0F63_004753	91.338486	120.361239	124.528669	104.926994	176.059628	99.258425
gnl|WGS:JAKSZP|L0F63_004759-T1_mrna	L0F63_004759	7.856993	27.613983	6.99088	52.749287	19.953111	2.132807
gnl|WGS:JAKSZP|L0F63_004772-T1_mrna	L0F63_004772	191.58127	339.430787	175.005333	239.307521	224.530314	207.341237
gnl|WGS:JAKSZP|L0F63_004781-T1_mrna	L0F63_004781	355.174227	364.784823	212.946555	597.506443	330.271586	353.240029
gnl|WGS:JAKSZP|L0F63_004806-T1_mrna	L0F63_004806	313.237707	1859.325212	180.93684	3536.66363	178.247808	139.754406
gnl|WGS:JAKSZP|L0F63_004807-T1_mrna	L0F63_004807	284.68197	2133.65175	131.78409	3483.577482	184.072167	146.961835
gnl|WGS:JAKSZP|L0F63_004838-T1_mrna	L0F63_004838	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004839-T1_mrna	L0F63_004839	0	0	0	0	0	0
unassigned_transcript_108	L0F63_004923	0	0	0	0	0	0
unassigned_transcript_109	L0F63_004931	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004943-T1_mrna	L0F63_004943	119.673097	444.587522	201.207829	432.302378	284.166946	165.725437
gnl|WGS:JAKSZP|L0F63_004949-T1_mrna	L0F63_004949	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004950-T1_mrna	L0F63_004950	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004951-T1_mrna	L0F63_004951	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004952-T1_mrna	L0F63_004952	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004953-T1_mrna	L0F63_004953	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004954-T1_mrna	L0F63_004954	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004955-T1_mrna	L0F63_004955	3.997718	13.393013	11.25041	7.913996	12.086252	6.411373
unassigned_transcript_110	L0F63_004962	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004963-T1_mrna	L0F63_004963	0	0	0	0	0	0
unassigned_transcript_111	L0F63_004977	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_004978-T1_mrna	L0F63_004978	0.204207	0.174741	0.417525	0.469553	0.723692	0
unassigned_transcript_112	L0F63_004985	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005001-T1_mrna	L0F63_005001	71.468887	76.534464	33.030938	78.12117	50.825124	77.743729
gnl|WGS:JAKSZP|L0F63_005006-T1_mrna	L0F63_005006	184.720458	170.161693	278.808572	122.353131	284.314557	211.459341
gnl|WGS:JAKSZP|L0F63_005039-T1_mrna	L0F63_005039	0.983003	0	14.96912	0	0	5.199508
unassigned_transcript_113	L0F63_005047	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005048-T1_mrna	L0F63_005048	0	0	0	0	0	0
unassigned_transcript_114	L0F63_005079	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005080-T1_mrna	L0F63_005080	107.440263	88.17201	84.418983	98.098023	94.562459	108.168949
gnl|WGS:JAKSZP|L0F63_005096-T1_mrna	L0F63_005096	14.695162	27.926985	13.693062	16.730335	19.15406	14.209744
gnl|WGS:JAKSZP|L0F63_005097-T1_mrna	L0F63_005097	34.055932	46.216539	17.069774	17.43446	70.8945	35.658796
gnl|WGS:JAKSZP|L0F63_005121-T1_mrna	L0F63_005121	1.000972	1.717635	0	3.067005	0	0
gnl|WGS:JAKSZP|L0F63_005122-T1_mrna	L0F63_005122	45.398709	114.284169	40.127386	206.181838	46.65053	42.2314
gnl|WGS:JAKSZP|L0F63_005143-T1_mrna	L0F63_005143	24.195606	137.186707	37.89778	131.700636	16.919469	14.287617
gnl|WGS:JAKSZP|L0F63_005144-T1_mrna	L0F63_005144	23.867257	108.07609	26.391717	93.847309	10.936065	15.852613
unassigned_transcript_115	L0F63_005176	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005183-T1_mrna	L0F63_005183	52.098172	72.115857	59.640785	69.363729	81.792281	62.413162
gnl|WGS:JAKSZP|L0F63_005184-T1_mrna	L0F63_005184	50.570158	66.701405	49.982949	65.990112	87.030283	60.385894
unassigned_transcript_116	L0F63_005207	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005212-T1_mrna	L0F63_005212	16.936601	42.231982	8.453108	102.834317	7.298515	6.060457
unassigned_transcript_117	L0F63_005256	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005261-T1_mrna	L0F63_005261	28.913653	57.366354	15.786039	62.273694	35.963967	15.937844
gnl|WGS:JAKSZP|L0F63_005270-T1_mrna	L0F63_005270	58.974633	145.762169	47.574562	149.863362	57.821776	61.823453
gnl|WGS:JAKSZP|L0F63_005272-T1_mrna	L0F63_005272	0	0	0	2.143728	0	0
gnl|WGS:JAKSZP|L0F63_005273-T1_mrna	L0F63_005273	2.30761	1.61571	7.290651	1.929543	1.487186	0.875448
gnl|WGS:JAKSZP|L0F63_005297-T1_mrna	L0F63_005297	68.206443	164.597367	469.990644	194.446558	123.36158	55.402415
unassigned_transcript_118	L0F63_005314	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005322-T1_mrna	L0F63_005322	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005340-T1_mrna	L0F63_005340	0	0	0	0	0	0
unassigned_transcript_119	L0F63_005345	0	0	0	0	0	0
unassigned_transcript_120	L0F63_005346	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005371-T1_mrna	L0F63_005371	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005372-T1_mrna	L0F63_005372	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005373-T1_mrna	L0F63_005373	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005374-T1_mrna	L0F63_005374	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005375-T1_mrna	L0F63_005375	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005376-T1_mrna	L0F63_005376	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005377-T1_mrna	L0F63_005377	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005387-T1_mrna	L0F63_005387	0.682617	5.005576	0.70063	1.132708	0.501519	2.05601
unassigned_transcript_121	L0F63_005390	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005477-T1_mrna	L0F63_005477	43.037131	97.544041	9.899573	69.611529	27.762608	30.341407
gnl|WGS:JAKSZP|L0F63_005493-T1_mrna	L0F63_005493	101.684178	15.463952	20.433051	5.849443	11.133441	72.043946
gnl|WGS:JAKSZP|L0F63_005501-T1_mrna	L0F63_005501	0	0	0	0	0	0
unassigned_transcript_122	L0F63_005507	0	0	0	0	0	0
unassigned_transcript_123	L0F63_005508	0	0	0	0	0	0
unassigned_transcript_124	L0F63_005509	0	0	0	0	0	0
unassigned_transcript_125	L0F63_005563	0	0	0	0	0	0
unassigned_transcript_126	L0F63_005570	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005585-T1_mrna	L0F63_005585	73.418625	230.839919	3.402458	324.705224	12.748126	23.896173
unassigned_transcript_127	L0F63_005586	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005591-T1_mrna	L0F63_005591	116.448161	174.440045	70.636223	184.889375	125.228223	112.154261
gnl|WGS:JAKSZP|L0F63_005592-T1_mrna	L0F63_005592	56.185322	57.909737	30.142495	54.821017	39.868003	54.306733
gnl|WGS:JAKSZP|L0F63_005597-T1_mrna	L0F63_005597	37.746206	56.34235	23.923445	57.014847	50.056082	36.050385
gnl|WGS:JAKSZP|L0F63_005601-T1_mrna	L0F63_005601	112.361734	198.800055	223.985741	181.19971	233.215045	136.077292
unassigned_transcript_128	L0F63_005624	0	0	0	0	0	0
unassigned_transcript_129	L0F63_005651	0	0	0	0	0	0
unassigned_transcript_130	L0F63_005663	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005669-T1_mrna	L0F63_005669	9.916712	27.863042	2.766842	21.875655	14.279181	7.958682
gnl|WGS:JAKSZP|L0F63_005726-T1_mrna	L0F63_005726	1.80019	0.355231	1.701807	2.334188	7.834773	1.29404
gnl|WGS:JAKSZP|L0F63_005732-T1_mrna	L0F63_005732	97.142832	163.474852	157.497306	149.258299	168.343815	121.000592
gnl|WGS:JAKSZP|L0F63_005736-T1_mrna	L0F63_005736	2.785961	0.744749	6.057126	9.207142	13.318978	0.543682
unassigned_transcript_131	L0F63_005741	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005747-T1_mrna	L0F63_005747	17.468088	50.206717	1.78221	45.791063	10.304829	11.16744
gnl|WGS:JAKSZP|L0F63_005806-T1_mrna	L0F63_005806	204.046075	835.974765	98.475924	1015.632416	146.030762	108.289113
unassigned_transcript_132	L0F63_005818	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005845-T1_mrna	L0F63_005845	176.704833	0	259.693452	0.918218	388.170637	177.467185
gnl|WGS:JAKSZP|L0F63_005864-T1_mrna	L0F63_005864	19.176096	64.400764	8.208267	58.091576	15.643231	11.89073
gnl|WGS:JAKSZP|L0F63_005872-T1_mrna	L0F63_005872	23.866907	48.450564	31.118055	35.593313	29.325249	27.809158
gnl|WGS:JAKSZP|L0F63_005891-T1_mrna	L0F63_005891	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005922-T1_mrna	L0F63_005922	184.770049	245.05467	197.003408	203.745665	176.983514	198.485314
gnl|WGS:JAKSZP|L0F63_005923-T1_mrna	L0F63_005923	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_005931-T1_mrna	L0F63_005931	7.665339	14.733433	2.381404	16.066275	5.067464	7.80825
gnl|WGS:JAKSZP|L0F63_005946-T1_mrna	L0F63_005946	14.189896	31.324555	8.204832	23.847267	3.631559	4.303386
gnl|WGS:JAKSZP|L0F63_005950-T1_mrna	L0F63_005950	97.996635	74.883716	105.955596	81.487928	152.013721	87.455465
gnl|WGS:JAKSZP|L0F63_005954-T1_mrna	L0F63_005954	31.161782	82.504419	14.306729	89.639965	41.880945	24.221095
unassigned_transcript_133	L0F63_006059	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006064-T1_mrna	L0F63_006064	2229.099184	584.319924	1532.07369	561.560684	2259.982541	1748.419686
gnl|WGS:JAKSZP|L0F63_006080-T1_mrna	L0F63_006080	44.210196	402.528347	12.890512	357.579343	16.763881	22.580034
gnl|WGS:JAKSZP|L0F63_006104-T1_mrna	L0F63_006104	3.873091	5.977692	6.616413	11.538503	5.32068	6.242733
gnl|WGS:JAKSZP|L0F63_006114-T1_mrna	L0F63_006114	16.87028	93.695151	19.187299	102.453854	7.109713	12.082138
gnl|WGS:JAKSZP|L0F63_006125-T1_mrna	L0F63_006125	996.904602	896.762085	841.34023	1017.828496	945.815854	977.16877
gnl|WGS:JAKSZP|L0F63_006144-T1_mrna	L0F63_006144	1.787561	0	7.187153	2.737297	0	1.894374
gnl|WGS:JAKSZP|L0F63_006145-T1_mrna	L0F63_006145	187.081578	319.063458	241.623136	367.260565	143.551163	202.797785
gnl|WGS:JAKSZP|L0F63_006155-T1_mrna	L0F63_006155	2828.810487	13556.471277	3178.158174	12717.315845	3290.801144	1961.553307
gnl|WGS:JAKSZP|L0F63_006167-T1_mrna	L0F63_006167	256.347658	338.06296	280.271155	456.563665	418.215692	210.843694
gnl|WGS:JAKSZP|L0F63_006209-T1_mrna	L0F63_006209	1151.636076	862.706114	569.511972	450.78408	1109.685603	1316.583639
gnl|WGS:JAKSZP|L0F63_006236-T1_mrna	L0F63_006236	252.577151	18.737481	81.494304	3.77497	336.326933	153.872924
gnl|WGS:JAKSZP|L0F63_006254-T1_mrna	L0F63_006254	195.394706	56.019745	351.997067	39.876628	360.328636	285.395035
gnl|WGS:JAKSZP|L0F63_006270-T1_mrna	L0F63_006270	26.843345	96.580345	18.800905	66.432848	29.393633	23.725194
gnl|WGS:JAKSZP|L0F63_006277-T1_mrna	L0F63_006277	49.475313	89.723233	41.073406	82.328347	71.032124	51.926731
unassigned_transcript_134	L0F63_006283	0	0	0	0	0	0
unassigned_transcript_135	L0F63_006304	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006319-T1_mrna	L0F63_006319	40.335978	77.159814	22.808523	72.189289	40.584062	47.591932
unassigned_transcript_136	L0F63_006333	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006342-T1_mrna	L0F63_006342	271.453349	145.143913	128.07646	132.07992	231.675393	207.482283
gnl|WGS:JAKSZP|L0F63_006354-T1_mrna	L0F63_006354	21.664162	57.229168	13.717186	48.02064	21.07687	15.02141
unassigned_transcript_137	L0F63_006443	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006462-T1_mrna	L0F63_006462	1.880072	0	12.142998	0.997301	14.577954	0.600897
unassigned_transcript_138	L0F63_006480	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006481-T1_mrna	L0F63_006481	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006486-T1_mrna	L0F63_006486	20.673156	23.582835	32.216351	47.454481	156.213095	0
gnl|WGS:JAKSZP|L0F63_006493-T1_mrna	L0F63_006493	15.129491	171.004064	10.088932	73.211912	13.238642	7.075262
gnl|WGS:JAKSZP|L0F63_006498-T1_mrna	L0F63_006498	69.47619	128.55221	30.536259	131.133181	85.440945	59.28447
unassigned_transcript_139	L0F63_006501	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006526-T1_mrna	L0F63_006526	12.409614	39.043651	8.899769	29.568071	13.596986	12.743969
unassigned_transcript_140	L0F63_006535	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006542-T1_mrna	L0F63_006542	552.133469	613.795507	285.062372	797.758296	390.419589	494.716124
unassigned_transcript_141	L0F63_006564	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006566-T1_mrna	L0F63_006566	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006593-T1_mrna	L0F63_006593	212.225792	287.959	212.893495	364.324278	231.065231	201.739258
gnl|WGS:JAKSZP|L0F63_006594-T1_mrna	L0F63_006594	0	1.09789	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006597-T1_mrna	L0F63_006597	6.867129	14.912409	2.690531	11.602204	6.746578	4.978793
unassigned_transcript_142	L0F63_006598	0	0	0	0	0	0
unassigned_transcript_143	L0F63_006609	0	0	0	0	0	0
unassigned_transcript_144	L0F63_006611	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006619-T1_mrna	L0F63_006619	35.868957	50.342667	5.597376	61.694671	35.91345	22.267281
unassigned_transcript_145	L0F63_006625	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006649-T1_mrna	L0F63_006649	27.684523	38.898025	20.693613	40.946928	40.12608	21.006516
gnl|WGS:JAKSZP|L0F63_006659-T1_mrna	L0F63_006659	149.953007	227.192963	61.158893	253.628617	132.360124	103.059518
gnl|WGS:JAKSZP|L0F63_006665-T1_mrna	L0F63_006665	0.08897	0	0	0	0.078407	0.091968
unassigned_transcript_146	L0F63_006669	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006674-T1_mrna	L0F63_006674	5.162388	23.45707	5.613898	19.779333	1.998159	2.180918
gnl|WGS:JAKSZP|L0F63_006688-T1_mrna	L0F63_006688	30.103736	107.928873	14.346994	88.133331	32.64557	27.307523
unassigned_transcript_147	L0F63_006696	0	0	0	0	0	0
unassigned_transcript_148	L0F63_006715	0	0	0	0	0	0
unassigned_transcript_149	L0F63_006730	0	0	0	0	0	0
unassigned_transcript_150	L0F63_006743	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006749-T1_mrna	L0F63_006749	61.466891	185.834992	72.979402	148.824143	71.580575	79.002469
gnl|WGS:JAKSZP|L0F63_006841-T1_mrna	L0F63_006841	46.045877	84.048528	14.677247	99.740114	27.612732	26.85309
unassigned_transcript_151	L0F63_006848	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006852-T1_mrna	L0F63_006852	90.38119	194.284495	32.373168	214.269255	58.939709	58.086766
gnl|WGS:JAKSZP|L0F63_006876-T1_mrna	L0F63_006876	100.434581	92.321871	18.481797	92.281637	24.271574	49.437128
gnl|WGS:JAKSZP|L0F63_006891-T1_mrna	L0F63_006891	280.016669	778.833957	69.998782	927.043744	166.048875	160.669559
gnl|WGS:JAKSZP|L0F63_006900-T1_mrna	L0F63_006900	90.795084	113.665104	63.329365	104.816272	88.690616	87.539501
gnl|WGS:JAKSZP|L0F63_006905-T1_mrna	L0F63_006905	416.004455	238.931242	496.637166	439.750285	399.512047	560.349567
unassigned_transcript_152	L0F63_006906	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006920-T1_mrna	L0F63_006920	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006946-T1_mrna	L0F63_006946	448.018374	273.638513	598.501642	269.854241	730.755953	522.418662
unassigned_transcript_153	L0F63_006953	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006971-T1_mrna	L0F63_006971	46.729721	12.608524	37.673076	7.133201	11.677714	3.637386
unassigned_transcript_154	L0F63_006985	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_006987-T1_mrna	L0F63_006987	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_007000-T1_mrna	L0F63_007000	53.950393	77.177121	17.197892	62.778416	25.439482	42.503289
gnl|WGS:JAKSZP|L0F63_007015-T1_mrna	L0F63_007015	19.600983	43.612171	1.600137	53.416586	7.774184	8.160149
gnl|WGS:JAKSZP|L0F63_007019-T1_mrna	L0F63_007019	0.073934	0.189527	0.151701	0.283143	0	0
gnl|WGS:JAKSZP|L0F63_007020-T1_mrna	L0F63_007020	156.306332	0.252446	188.297514	2.48807	147.490032	221.433649
gnl|WGS:JAKSZP|L0F63_007057-T1_mrna	L0F63_007057	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_007058-T1_mrna	L0F63_007058	0	0	0	0.229253	0	0
gnl|WGS:JAKSZP|L0F63_007069-T1_mrna	L0F63_007069	14.021379	34.359505	0.645045	28.852333	6.131978	5.241267
gnl|WGS:JAKSZP|L0F63_007070-T1_mrna	L0F63_007070	16.30785	32.867881	1.43409	36.444865	5.082846	6.776409
gnl|WGS:JAKSZP|L0F63_007092-T1_mrna	L0F63_007092	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_007102-T1_mrna	L0F63_007102	11084.258507	16.986218	14867.755313	4.295178	12800.530896	13615.569628
gnl|WGS:JAKSZP|L0F63_007115-T1_mrna	L0F63_007115	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_007118-T1_mrna	L0F63_007118	20.224404	42.458232	14.25336	36.933654	24.223504	24.990381
gnl|WGS:JAKSZP|L0F63_007130-T1_mrna	L0F63_007130	64.136832	79.899927	85.663595	58.866497	69.878208	72.259916
gnl|WGS:JAKSZP|L0F63_007131-T1_mrna	L0F63_007131	50.542959	74.615792	0.179977	12.905051	0.774418	0.272405
gnl|WGS:JAKSZP|L0F63_007136-T1_mrna	L0F63_007136	230.811441	167.39584	206.920449	182.350802	355.396619	192.676563
gnl|WGS:JAKSZP|L0F63_007148-T1_mrna	L0F63_007148	16.324202	33.402951	5.271364	29.214753	18.846061	12.175082
gnl|WGS:JAKSZP|L0F63_007173-T1_mrna	L0F63_007173	75.523737	1484.260825	50.582505	607.302343	10.126685	48.871159
gnl|WGS:JAKSZP|L0F63_007180-T1_mrna	L0F63_007180	35.07963	44.816846	17.323931	32.29585	24.270222	30.80943
gnl|WGS:JAKSZP|L0F63_007195-T1_mrna	L0F63_007195	74.117271	246.637824	229.669011	184.688575	123.400012	95.331174
gnl|WGS:JAKSZP|L0F63_007202-T1_mrna	L0F63_007202	1459.147066	9.98506	2401.614058	116.428398	2061.45213	1809.697996
gnl|WGS:JAKSZP|L0F63_007223-T1_mrna	L0F63_007223	205.508988	445.781198	69.548778	490.348737	104.002951	197.203199
unassigned_transcript_155	L0F63_007224	0	0	0	0	0	0
gnl|WGS:JAKSZP|L0F63_007233-T1_mrna	L0F63_007233	63.751902	80.293091	64.773421	64.575313	77.122663	76.643913
gnl|WGS:JAKSZP|L0F63_007296-T1_mrna	L0F63_007296	39.381595	82.563361	5.873757	78.188549	13.115165	24.789649
gnl|WGS:JAKSZP|L0F63_007313-T1_mrna	L0F63_007313	16.553034	45.706436	0	26.115707	11.506924	0.000389
gnl|WGS:JAKSZP|L0F63_007315-T1_mrna	L0F63_007315	52.796802	66.22962	22.868515	54.997484	49.051319	44.644841
gnl|WGS:JAKSZP|L0F63_007342-T1_mrna	L0F63_007342	13.537723	3.414766	3.551569	3.325144	11.060152	12.644492
